 written on  3Jan2018 at 23:00:44 
          22
          55
    2    1    2    2    1    1    1    1    2    1    1    1    1    1    1
    1    2    1    1    1    1    1    1    2    1    1    1    1    1    1
    1    2    1    1    1    1    1    1    2    1    1    1    1    1    1
    1    2    1    1    1    1    2    2    1    2
   -4   -3    0    1    1    0.001406    0.000000
   -4   -3    0    2    1   -0.000048   -0.000000
   -4   -3    0    3    1    0.000013    0.000000
   -4   -3    0    4    1    0.000590    0.000000
   -4   -3    0    5    1   -0.000898   -0.000000
   -4   -3    0    6    1   -0.000444    0.000000
   -4   -3    0    7    1    0.000525   -0.000000
   -4   -3    0    8    1   -0.000276    0.000000
   -4   -3    0    9    1    0.000329   -0.000000
   -4   -3    0   10    1    0.000483   -0.000000
   -4   -3    0   11    1   -0.000241    0.000000
   -4   -3    0   12    1   -0.000159    0.000000
   -4   -3    0   13    1    0.000291   -0.000000
   -4   -3    0   14    1   -0.000120    0.000000
   -4   -3    0   15    1   -0.000041    0.000000
   -4   -3    0   16    1   -0.000075    0.000000
   -4   -3    0   17    1    0.000087   -0.000000
   -4   -3    0   18    1   -0.000086   -0.000000
   -4   -3    0   19    1   -0.000267    0.000000
   -4   -3    0   20    1    0.000167   -0.000000
   -4   -3    0   21    1    0.000006   -0.000000
   -4   -3    0   22    1   -0.000190    0.000000
   -4   -3    0    1    2    0.000440    0.000000
   -4   -3    0    2    2   -0.000706   -0.000000
   -4   -3    0    3    2   -0.001139    0.000000
   -4   -3    0    4    2    0.000033    0.000000
   -4   -3    0    5    2    0.000399    0.000000
   -4   -3    0    6    2    0.000359   -0.000000
   -4   -3    0    7    2   -0.000013   -0.000000
   -4   -3    0    8    2   -0.000435    0.000000
   -4   -3    0    9    2   -0.000019   -0.000000
   -4   -3    0   10    2    0.000003    0.000000
   -4   -3    0   11    2    0.000387   -0.000000
   -4   -3    0   12    2    0.000461    0.000000
   -4   -3    0   13    2    0.000300   -0.000000
   -4   -3    0   14    2    0.000680   -0.000000
   -4   -3    0   15    2   -0.000734   -0.000000
   -4   -3    0   16    2    0.000015   -0.000000
   -4   -3    0   17    2    0.000383    0.000000
   -4   -3    0   18    2   -0.000197    0.000000
   -4   -3    0   19    2   -0.000077    0.000000
   -4   -3    0   20    2    0.000391   -0.000000
   -4   -3    0   21    2   -0.000640    0.000000
   -4   -3    0   22    2    0.000282   -0.000000
   -4   -3    0    1    3   -0.000272   -0.000000
   -4   -3    0    2    3   -0.001127    0.000000
